index,income_total
16914,382500
16915,216000
16916,135000
16917,157500
16918,157500
16919,607500
16920,202500
16921,202500
16922,112500
16923,315000
16924,112500
16925,135000
16926,225000
16927,76500
16928,562500
16929,162000
16930,225000
16931,202500
16932,90000
16933,189000
16934,292500
16935,90000
16936,265500
16937,112500
16938,180000
16939,135000
16940,202500
16941,333000
16942,157500
16943,99000
16944,157500
16945,225000
16946,67500
16947,112500
16948,139500
16949,112500
16950,450000
16951,112500
16952,247500
16953,202500
16954,292500
16955,225000
16956,162000
16957,121500
16958,292500
16959,135000
16960,180000
16961,112500
16962,135000
16963,247500
16964,225000
16965,423000
16966,135000
16967,135000
16968,202500
16969,103500
16970,112500
16971,240750
16972,180000
16973,108000
16974,202500
16975,175500
16976,225000
16977,337500
16978,202500
16979,270000
16980,130500
16981,315000
16982,112500
16983,74250
16984,180000
16985,180000
16986,135000
16987,270000
16988,157500
16989,81000
16990,216000
16991,112500
16992,135000
16993,337500
16994,135000
16995,76500
16996,103500
16997,90000
16998,225000
16999,328500
17000,147150
17001,225000
17002,270000
17003,45000
17004,270000
17005,202500
17006,157500
17007,112500
17008,112500
17009,90000
17010,135000
17011,270000
17012,76500
17013,225000
17014,216000
17015,315000
17016,225000
17017,180000
17018,76500
17019,90000
17020,193500
17021,126000
17022,351000
17023,135000
17024,135000
17025,315000
17026,90000
17027,72000
17028,180000
17029,328500
17030,202500
17031,112500
17032,270000
17033,157500
17034,216000
17035,157500
17036,225000
17037,202500
17038,202500
17039,202500
17040,270000
17041,67500
17042,90000
17043,67500
17044,202500
17045,225000
17046,216000
17047,135000
17048,225000
17049,67500
17050,90000
17051,112500
17052,373500
17053,247500
17054,225000
17055,135000
17056,157500
17057,85500
17058,360000
17059,90000
17060,180000
17061,126000
17062,252000
17063,135000
17064,165150
17065,121500
17066,135000
17067,135000
17068,256500
17069,99000
17070,315000
17071,135000
17072,180000
17073,270000
17074,243000
17075,67500
17076,67500
17077,315000
17078,49500
17079,202500
17080,135000
17081,113400
17082,135000
17083,112500
17084,135000
17085,90000
17086,67500
17087,270000
17088,112500
17089,90000
17090,90000
17091,216000
17092,135000
17093,180000
17094,112500
17095,247500
17096,450000
17097,112500
17098,270000
17099,225000
17100,112500
17101,112500
17102,180000
17103,450000
17104,225000
17105,76500
17106,162000
17107,225000
17108,450000
17109,337500
17110,112500
17111,225000
17112,130500
17113,225000
17114,135000
17115,67500
17116,247500
17117,112500
17118,135000
17119,90000
17120,292500
17121,247500
17122,270000
17123,90000
17124,110250
17125,202500
17126,135000
17127,135000
17128,157500
17129,225000
17130,90000
17131,135000
17132,225000
17133,135000
17134,247500
17135,103500
17136,202500
17137,103500
17138,135000
17139,76500
17140,270000
17141,247500
17142,157500
17143,135000
17144,360000
17145,247500
17146,135000
17147,225000
17148,337500
17149,139500
17150,81000
17151,90000
17152,292500
17153,225000
17154,292500
17155,49500
17156,135000
17157,162000
17158,225000
17159,157500
17160,135000
17161,337500
17162,202500
17163,225000
17164,166500
17165,157500
17166,202500
17167,360000
17168,99000
17169,216000
17170,225000
17171,157500
17172,225000
17173,162000
17174,202500
17175,180000
17176,175500
17177,108000
17178,135000
17179,135000
17180,202500
17181,292500
17182,202500
17183,265500
17184,234000
17185,261000
17186,202500
17187,211500
17188,76500
17189,180000
17190,450000
17191,81000
17192,159750
17193,270000
17194,135000
17195,135000
17196,49500
17197,180000
17198,202500
17199,121500
17200,76500
17201,90000
17202,180000
17203,225000
17204,315000
17205,121500
17206,81000
17207,85500
17208,247500
17209,202500
17210,135000
17211,450000
17212,171000
17213,135000
17214,180000
17215,562500
17216,180000
17217,157500
17218,225000
17219,139500
17220,135000
17221,180000
17222,121500
17223,135000
17224,157500
17225,153000
17226,247500
17227,90000
17228,130500
17229,337500
17230,742500
17231,180000
17232,180000
17233,360000
17234,112500
17235,112500
17236,148500
17237,135000
17238,40500
17239,157500
17240,270000
17241,90000
17242,135000
17243,202500
17244,99000
17245,76500
17246,33300
17247,405000
17248,207000
17249,202500
17250,202500
17251,112500
17252,247500
17253,139500
17254,157500
17255,65250
17256,225000
17257,180000
17258,112500
17259,225000
17260,405000
17261,202500
17262,157500
17263,135000
17264,225000
17265,112500
17266,135000
17267,270000
17268,166500
17269,135000
17270,54000
17271,60750
17272,123750
17273,247500
17274,76500
17275,202500
17276,157500
17277,157500
17278,292500
17279,247500
17280,135000
17281,90000
17282,630000
17283,630000
17284,787500
17285,157500
17286,175500
17287,315000
17288,90000
17289,495000
17290,180000
17291,135000
17292,90000
17293,99000
17294,90000
17295,292500
17296,247500
17297,135000
17298,247500
17299,90000
17300,202500
17301,90000
17302,180000
17303,112500
17304,279000
17305,112500
17306,450000
17307,270000
17308,171000
17309,112500
17310,225000
17311,180000
17312,180000
17313,126000
17314,225000
17315,99000
17316,45000
17317,117000
17318,135000
17319,157500
17320,495000
17321,135000
17322,112500
17323,135000
17324,135000
17325,112500
17326,76500
17327,315000
17328,270000
17329,315000
17330,157500
17331,148500
17332,121500
17333,337500
17334,144000
17335,225000
17336,90000
17337,225000
17338,225000
17339,112500
17340,112500
17341,157500
17342,234000
17343,135000
17344,225000
17345,328500
17346,810000
17347,225000
17348,157500
17349,135000
17350,202500
17351,166500
17352,90000
17353,112500
17354,121500
17355,112500
17356,225000
17357,135000
17358,202500
17359,126000
17360,67500
17361,135000
17362,270000
17363,157500
17364,90000
17365,81000
17366,112500
17367,225000
17368,675000
17369,135000
17370,153000
17371,180000
17372,135000
17373,135000
17374,121500
17375,58500
17376,112500
17377,157500
17378,157500
17379,67500
17380,157500
17381,494100
17382,135000
17383,112500
17384,222750
17385,90000
17386,292500
17387,360000
17388,315000
17389,292500
17390,225000
17391,112500
17392,247500
17393,112500
17394,180000
17395,450000
17396,180000
17397,225000
17398,247500
17399,337500
17400,157500
17401,180000
17402,112500
17403,225000
17404,135000
17405,157500
17406,243000
17407,202500
17408,112500
17409,292500
17410,202500
17411,225000
17412,315000
17413,180000
17414,112500
17415,157500
17416,90000
17417,225000
17418,135000
17419,103500
17420,247500
17421,126000
17422,157500
17423,135000
17424,225000
17425,121500
17426,396000
17427,180000
17428,90000
17429,135000
17430,40500
17431,207000
17432,292500
17433,112500
17434,157500
17435,180000
17436,112500
17437,180000
17438,225000
17439,135000
17440,270000
17441,81000
17442,67500
17443,112500
17444,157500
17445,157500
17446,135000
17447,112500
17448,270000
17449,135000
17450,157500
17451,112500
17452,292500
17453,517500
17454,225000
17455,157500
17456,202500
17457,427500
17458,135000
17459,315000
17460,351000
17461,157500
17462,202500
17463,112500
17464,90000
17465,144000
17466,180000
17467,135000
17468,180000
17469,270000
17470,135000
17471,157500
17472,67500
17473,112500
17474,85500
17475,157500
17476,121500
17477,202500
17478,76500
17479,315000
17480,135000
17481,112500
17482,112500
17483,360000
17484,135000
17485,117000
17486,130500
17487,225000
17488,112500
17489,108000
17490,175500
17491,157500
17492,135000
17493,360000
17494,135000
17495,360000
17496,157500
17497,135000
17498,270000
17499,112500
17500,225000
17501,189000
17502,270000
17503,103500
17504,135000
17505,180000
17506,202500
17507,135000
17508,216000
17509,58500
17510,157500
17511,135000
17512,90000
17513,135000
17514,148500
17515,292500
17516,139500
17517,157500
17518,337500
17519,135000
17520,112500
17521,157500
17522,112500
17523,76500
17524,292500
17525,270000
17526,139500
17527,135000
17528,90000
17529,225000
17530,135000
17531,166500
17532,202500
17533,225000
17534,112500
17535,202500
17536,135000
17537,315000
17538,135000
17539,99000
17540,90000
17541,180000
17542,247500
17543,144000
17544,135000
17545,166500
17546,121500
17547,414000
17548,225000
17549,135000
17550,297000
17551,135000
17552,270000
17553,112500
17554,202500
17555,54000
17556,562500
17557,225000
17558,675000
17559,58500
17560,157500
17561,202500
17562,67500
17563,229500
17564,202500
17565,135000
17566,112500
17567,247500
17568,202500
17569,67500
17570,157500
17571,135000
17572,67500
17573,261000
17574,81000
17575,630000
17576,81000
17577,360000
17578,90000
17579,180000
17580,180000
17581,202500
17582,131400
17583,315000
17584,58500
17585,112500
17586,270000
17587,202500
17588,76500
17589,540000
17590,180000
17591,157500
17592,135000
17593,148500
17594,405000
17595,112500
17596,810000
17597,157500
17598,126000
17599,247500
17600,112500
17601,198000
17602,157500
17603,135000
17604,180000
17605,180000
17606,112500
17607,292500
17608,225000
17609,180000
17610,135000
17611,135000
17612,315000
17613,225000
17614,90000
17615,202500
17616,112500
17617,315000
17618,112500
17619,157500
17620,112500
17621,126000
17622,135000
17623,243000
17624,225000
17625,108000
17626,180000
17627,112500
17628,270000
17629,85500
17630,315000
17631,292500
17632,90000
17633,171000
17634,630000
17635,225000
17636,81000
17637,135000
17638,135000
17639,270000
17640,292500
17641,202500
17642,180000
17643,103500
17644,180000
17645,225000
17646,180000
17647,67500
17648,315000
17649,225000
17650,135000
17651,337500
17652,247500
17653,225000
17654,90000
17655,112500
17656,225000
17657,450000
17658,211500
17659,90000
17660,76500
17661,112500
17662,135000
17663,135000
17664,112500
17665,180000
17666,135000
17667,135000
17668,135000
17669,112500
17670,103500
17671,225000
17672,247500
17673,315000
17674,126000
17675,135000
17676,112500
17677,202500
17678,135000
17679,135000
17680,202500
17681,252000
17682,180000
17683,112500
17684,81000
17685,193500
17686,131400
17687,157500
17688,72000
17689,67500
17690,180000
17691,112500
17692,180000
17693,225000
17694,225000
17695,76500
17696,180000
17697,270000
17698,135000
17699,171000
17700,180000
17701,202500
17702,247500
17703,112500
17704,67500
17705,135000
17706,157500
17707,112500
17708,225000
17709,225000
17710,193500
17711,180000
17712,234000
17713,90000
17714,135000
17715,270000
17716,225000
17717,135000
17718,135000
17719,72000
17720,121500
17721,112500
17722,67500
17723,202500
17724,180000
17725,54000
17726,166500
17727,180000
17728,270000
17729,292500
17730,247500
17731,202500
17732,90000
17733,180000
17734,112500
17735,180000
17736,63000
17737,90000
17738,135000
17739,202500
17740,270000
17741,225000
17742,292500
17743,135000
17744,67500
17745,135000
17746,112500
17747,54000
17748,135000
17749,117000
17750,202500
17751,337500
17752,157500
17753,135000
17754,225000
17755,180000
17756,153000
17757,135000
17758,112500
17759,157500
17760,337500
17761,225000
17762,126000
17763,135000
17764,103500
17765,90000
17766,364500
17767,225000
17768,157500
17769,166500
17770,157500
17771,202500
17772,202500
17773,270000
17774,135000
17775,270000
17776,337500
17777,225000
17778,225000
17779,180000
17780,360000
17781,112500
17782,166500
17783,166500
17784,144000
17785,157500
17786,112500
17787,225000
17788,180000
17789,225000
17790,157500
17791,270000
17792,45000
17793,225000
17794,135000
17795,225000
17796,103500
17797,148500
17798,76500
17799,315000
17800,135000
17801,90000
17802,135000
17803,225000
17804,225000
17805,270000
17806,76500
17807,180000
17808,225000
17809,135000
17810,112500
17811,180000
17812,202500
17813,225000
17814,171000
17815,112500
17816,90000
17817,130500
17818,288000
17819,180000
17820,360000
17821,126000
17822,180000
17823,157500
17824,135000
17825,135000
17826,198000
17827,112500
17828,324000
17829,135000
